uniq_id,Back End,C-suite executive,Cloud Computing,Data Scientist,Data or business analyst,Database Administrator(DBA),Designer,DevOps,Educator or academic researcher,Embedded applications or devices developer,Engineering manager,Enterprise application,Front End,Full stack,Game developer,Information Security,Mobile Developer,Network Engineer,Product Manager,QA/Test Developer,Sales professional,Software Developer/Java Developer,Student,System Administrator,Web Developer
55863f7ed4ace12a905574a5e2430193,,0,,,,,0,,0,0,0,0.5870749480212469,,,,0.4129250519787531,,,,,,,0,,
65bc4493914d9fd26a5517fd43399a43,,0,,,,,0,,0,0,0,,0.2159024759178817,,,0.2279098450276191,,,,0.336503957711938,0.2196837213425612,,0,,
1142c521dd7afeea4e50b29afe7e38c2,,0,0.2792228843381719,,,,0,,0,0,0,,,,,,,,,,,,0,,0.7207771156618281
082467699a66f38a06d1be2f86d4016c,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
a7c7a8e7881f1076072f81f3dcbc6eb6,,0,,,,0.1271838340114679,0,,0,0,0,0.134100542888524,0.1309046901390884,0.1308983172924172,,,,0.2226175506490524,0.1235080867332801,,,,0,0.1307869782861696,
dafd992f237ff37c09cf0f7d6556b961,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
b457377fda9d73e8a781d7f82524e2ec,,0,0.2792228843381719,,,,0,,0,0,0,,,,,,,,,,,,0,,0.7207771156618281
6e30d87a4b95f49887197bb7f931df08,,0,,,,,0,,0,0,0,,,,,0.3746995737883457,,,,,0.6253004262116542,,0,,
b98319bdd165d5c412da0840c88b7214,0.2859485349900291,0,,,,,0,,0,0,0,,,,,0.2921365002675776,,,,,,0.4219149647423932,0,,
eb4ace140700d1396be60b7dd7e4c8ef,,0,,,,,0,,0,0,0,0.4557059915471429,,0.2726597295712644,,,,,0.2716342788815926,,,,0,,
9a7ccb67ce45687c7ae6881742b7d766,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
c350caff6764db2bde7da27935a58ddc,0.4166889947400117,0,,,,,0,,0,0,0,,,,,,,,,,0.5833110052599882,,0,,
9ed52ed7108be171c5f3f4075186f218,0.181875271929878,0,,,,,0,,0,0,0,0.1777522167508032,,,,0.183359132004002,,,0.1754987660703442,,,,0,,0.2815146132449725
fdc961862a4d2f1f629500a38a4b6803,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
3db1b5c8b5fb0e267ce7fe6ce312ae2a,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
46dc9ba8e73eca385ec69d7ada7ba998,,0,,,,,0,,0,0,0,,0.1788702450122191,,,,,0.1723281413753887,0.1803764752323872,,,,0,0.1776397648199228,0.290785373560082
664d121cd7aaf3ae56083dea1af9dd0b,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
5814607cfb4d2065ab7be03b39338231,,0,,,,0.1733682342893373,0,,0,0,0,,0.1046932107629311,0.1065791252916964,,,0.1036929008807055,0.0998652111607521,0.1035006221761561,0.1024139920205797,0.1016412388459484,,0,0.1042454645718933,
0348a1812346ec3bffbbfbac92cfe9d9,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
60fcc288dc1e15f0261875c2e9d52aa1,,0,,,,,0,,0,0,0,,0.2184076391834584,,,0.2232360981827481,,,,,0.2213538470538698,0.3370024155799236,0,,
27d5eb341cdb22576dd1e33074bce88c,,0,,0.1168923891106716,0.1129419440104929,0.1990731976087082,0,,0,0,0,,0.1155365187978172,0.1132449730951018,,,0.1099200316718557,0.1177148136975696,,,,0.1146761320077828,0,,
07d6e6d941cfb5b5e4153f1057605511,,0,,,,,0,,0,0,0,,,,0.3192167215768987,,,,,,,,0,,0.6807832784231013
7361f7f06e789ca7162dd3f886c5e7c6,,0,,,0.4212315661927789,,0,,0,0,0,,,,,0.2890649672768266,,,,,0.2897034665303945,,0,,
0fb4dfac17d1efa7ad996bd78503dd9e,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,1.0,
1b3fe45e1b8ff95a45e742e5f7adacc2,0.4082538070457681,0,,,,,0,,0,0,0,,,,,,,,0.5917461929542319,,,,0,,
b264d7f9fbdad55dc03426b645d5028e,0.2170149810812393,0,,,,,0,,0,0,0,0.2189885230827118,,,,0.3375029370913345,,,,,0.2264935587447143,,0,,
87428fa2d767eeaa5b7163f8b7593222,0.1064284358735938,0,,,0.1002208879985228,,0,,0,0,0,,0.1011123203445584,,,,0.1001461140770144,0.1717949334986546,0.1074138387045749,,,0.102584703247792,0,0.1037427311596438,0.106556035095645
f90bf6aa00fe079aabf9c1b737595355,,0,,,0.5070437303886294,,0,,0,0,0,,,,0.2530113466653505,,,,,0.2399449229460201,,,0,,
4bbb305adaf1f138d4bc666868576b3d,,0,,,,,0,,0,0,0,,,,,,,,,1.0,,,0,,
c343701bdd4fc3ddf559ed6735aa1d0f,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
a52ef548441ea44f2c081e4d8bac48dc,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
a632793d9bf847516819aabef4d3b3cb,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
d59eb00cdff69829a3822c1c8a1e6f13,,0,,,,,0,,0,0,0,0.1315934569275974,,0.1329789902376315,,,,0.1213480307132488,0.1306758493683543,,0.2334137226497997,,0,0.1288906698305933,0.1210992802727746
219faccedf54801b04e345cad67f8cb7,,0,,,,,0,,0,0,0,,,,,0.3801134720620809,,0.6198865279379191,,,,,0,,
c68991a5b723570cdfc2ad6953b033f1,0.2193776900262101,0,,,,,0,,0,0,0,,,,,0.2287389792557947,,,,,0.2226867788620866,,0,0.3291965518559085,
2d3f0542cfe8c30811a7190336696952,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
99c999738309f8f0b8fca7e75ac3067b,,0,,,,,0,,0,0,0,,0.2854742964994288,,,,,,0.4408065156606366,,0.2737191878399346,,0,,
31d2121f8e7ae09e3b633e6a9c6eda7f,0.2160639591339924,0,,,,,0,,0,0,0,0.2238443926345468,,,,,,,0.2142418834487092,,0.3458497647827516,,0,,
87f3220970f50a37f6ecd29465ded128,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
3d5c9a4e877ce1bf27ee753d1eb3e5e0,,0,,,,,0,,0,0,0,,0.2811293866771513,,,,,,0.4352457452682726,,0.283624868054576,,0,,
b5f4b816e77c7a9a92a78e0785ad8ad4,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
485826d2ac6dbc57ef0c031352295009,,0,,0.1123405551814299,0.1061916634800386,0.1094314068953464,0,,0,0,0,,,,,,,0.2144517372342782,0.1160818007789851,,,0.11489343772453,0,0.1165513965923729,0.1100580021130184
a5978adb47beee6e6d1abe1ecd582aee,0.2895590372092513,0,,,,,0,,0,0,0,,,,,0.2791186604615009,,,,,,0.431322302329248,0,,
e61c3bdfea6c409e94c7a1bf350fc63b,0.2180375799842427,0,,,0.3461268046941546,,0,,0,0,0,0.2241514056982347,,,,,,,0.2116842096233679,,,,0,,
af6dd0fb1dd7d9d39edd5b274bfbb87e,,0,,,,,0,,0,0,0,,,,,0.278628815296472,,,,,0.2970141560619894,0.4243570286415384,0,,
d37e07e8b382a18b35fbb0e96c2068ed,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
01585d07b5b2b2b73c1f78b738c239da,0.4067913239325914,0,,,,,0,,0,0,0,,,,,,,0.5932086760674086,,,,,0,,
5f77ecd07d148318e3963b0b16cd2a56,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
1d438df839d1f19fe2406d6f96d77f5b,,0,,,0.4215774929523949,,0,,0,0,0,,,,,0.2927063745011247,,,,,0.2857161325464804,,0,,
15f9d4d3fb49eabbe2b20bee5d545bc5,,0,,,0.1248333407066763,,0,,0,0,0,,,,0.1208575471706428,,0.1221693289453373,0.1331656959137211,,,,0.2354870019329248,0,0.1339012968691098,0.1295857884615877
e9c004fada922261324ba81aaa366d7e,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
3b0c7d5a5cd89104263d33d2579c8f27,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
0533e5d75fe90f7ea72f5afe8d427ee7,0.4091888658800921,0,,,,,0,,0,0,0,,,,,,,0.5908111341199079,,,,,0,,
d1a8c7819055eb7903fe237712bbfc92,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
913c43cbb6806ae56074bf5c293b368c,,0,,,0.3754328425333336,,0,,0,0,0,,,,,,,0.2036094040256806,,,,,0,0.2202968119221149,0.2006609415188709
daf0b481f31076b353cc94c3552331c4,,0,,,,,0,,0,0,0,,,,,0.5935960894874281,,,,,0.4064039105125719,,0,,
dda0ed2c378ba9fa62095271c2db7266,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
452c008b8ccbf0f056a1d7bd1ab44b43,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
7061a1864c6dbdb6ec871a8d265d721c,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
80caa351b12288c31212dfd9da7ba6f5,0.1948200661531857,0,,0.1115380360870856,0.1118290211587811,,0,,0,0,0,,0.1128594934851757,0.1123133969867646,,,,0.1182029690581888,0.1215845345422508,,,,0,,0.1168524825285675
af6a1d811c2725333f7bf8a551f4fc31,0.1451110200431593,0,,,0.149780822884623,,0,,0,0,0,,,,,,0.1475841293186902,,,,,0.2519565423221771,0,0.1515646801238476,0.1540028053075026
9574f23cd8ecbbd72c79e687d3652757,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
e9d2d9a68226400ed5ce329b99fefb42,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
3d21dd997b61fe03a0f932199f358654,0.2455220325213896,0,,0.1283884960852044,0.1312819790690573,0.1190827490544553,0,,0,0,0,,,,,,0.1177993165214858,0.1309177062395189,,,,,0,,0.1270077205088883
e3c6055ac6db51d1fb0e130f877491bb,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,1.0,
a31910e9bcd2ef2bb75f9dc38fa3a1ea,,0,,0.1328314161011473,0.127218409601193,0.2319236549851458,0,,0,0,0,,,0.1315472335575188,,,0.1222673089263896,,,,,0.1216263197283793,0,,0.1325856571002259
1b5dfe41394856cfa8c96b5c2d738520,0.2249914810101467,0,,,,,0,,0,0,0,,0.2120139989890256,,,0.2249687633091314,,,,,0.3380257566916961,,0,,
1eada642d15ca67a39bc52c6f18551ce,,0,,,,,0,,0,0,0,,,,,0.2805096821052265,,,,,0.2969258177979304,0.4225645000968431,0,,
053544ef723b84e74f464ce65f58d784,,0,0.1373092729616817,,,0.1446137886904826,0,,0,0,0,,,,0.1406063785451934,,0.1480324777302633,0.2834325193650802,,,,0.1460055627072984,0,,
823547b8649df8ed578641efc046e9e4,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
366f3f8a2b34bd724808e8e88ec0e9a1,,0,,,0.1290982864345177,,0,,0,0,0,,,0.1325209694210228,0.1208880655070204,,0.1242020802838645,0.1324681941557803,,,,0.2283236675465627,0,,0.1324987366512314
53283edc4ca56fec6e309953e6edc08a,0.149287775206463,0,,,,,0,,0,0,0,,,,,,,0.148630143084228,0.1494293662813694,,0.1598868453767263,0.2433175523069203,0,0.1494483177442928,
d223d57844c0b97d806aa1ef807f8f2b,,0,0.1209229897741205,,0.2554714679574007,0.1268340416110839,0,,0,0,0,,,,0.1248029105562747,,0.1287691394078789,,,0.114991090882468,,0.1282083598107731,0,,
e87f1936a62cdad831c1f2da3e6f4aa0,,0,,,0.4141489120127577,,0,,0,0,0,,,,,0.2842398936977956,,,,,0.3016111942894468,,0,,
9185fd88050ee156987cc514ea5ed60c,,0,,,0.5884523246511473,,0,,0,0,0,,,,,0.4115476753488528,,,,,,,0,,
660e8f4617222bda2718246de155faac,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
0cc941b1f909d8a176b50402d37ec2be,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
191a44b620cb267dab76db21dad06c21,,0,,0.1482728590511059,,,0,,0,0,0,,0.1483167434318761,0.1510006940539582,,,,0.1466999924733155,0.1494090006729226,,,0.2563007103168215,0,,
b99365f9521fe0e25f39f037cb16bb5b,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
2e43a443105431f461b024cfcbdbeba2,,0,,,,,0,,0,0,0,,0.1816011217404892,0.1747419152667031,,0.1839842457859259,,,,,0.1746947457472873,0.2849779714595944,0,,
0f467bcca5f81b0ebabfd4266747f20a,0.1498865755512002,0,,,,,0,,0,0,0,0.1577913459810653,,,,,,,0.1455031878082937,,0.1557173132737486,0.2432574031279649,0,0.1478441742577272,
5a3799e4fa07cf55572bbf5594b8ed0d,0.2816933895963068,0,,,0.4231271065401814,,0,,0,0,0,,,,,0.2951795038635117,,,,,,,0,,
e654b8357d6a925090ad04e9d4dd1bbd,0.1750691298757511,0,,,,0.2907550205596879,0,,0,0,0,,,,,,,0.1796287786977518,0.1781012940598166,,0.1764457768069923,,0,,
dad85965c28cae6985898a3383b6f785,,0,,,,,0,,0,0,0,,,,,0.2869834757665045,,0.4257237443886479,,,0.2872927798448476,,0,,
513d341cc49d737dd9351954e88a56a3,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
bb2b28c4675cd624d2e5a97cab3e76bb,,0,,,,,0,,0,0,0,0.286440402024233,,,,0.2940310844017605,,,,0.4195285135740065,,,0,,
685aec035f7df05b280ef5a4ec9ec0ce,,0,0.1209229897741205,,0.2554714679574007,0.1268340416110839,0,,0,0,0,,,,0.1248029105562747,,0.1287691394078789,,,0.114991090882468,,0.1282083598107731,0,,
871164c8225e40f845f531e5ee20aa15,0.2895590372092513,0,,,,,0,,0,0,0,,,,,0.2791186604615009,,,,,,0.431322302329248,0,,
f6a86a18cc054b021e6908881e80e4c0,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
6549c76df250a3420e607b18979e263e,0.1899009507681173,0,,,,,0,,0,0,0,,0.1760276075827032,,,0.1794554120760568,,,,,0.1742017119504797,,0,0.2804143176226429,
cd0cd07f7f93b59d76fd3db87a68cb85,,0,,,,,0,,0,0,0,0.2869428910538654,,,,0.2863564302560763,,,,,,0.4267006786900584,0,,
4ab4bfe383ffea6127fcafc6fc5c7720,,0,,0.1696355236272884,,,0,,0,0,0,,,,0.1705818649725553,,0.1707560730248252,,,0.1522170314645506,0.3368095069107803,,0,,
c202b3c20145eb78f9fdbf38cdfee2fe,0.4141365621522783,0,,,,,0,,0,0,0,,,,,,,,,,,0.5858634378477217,0,,
cdd18082ecdc068337cfd3523c9a96c4,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
3607decdeb73f4d87530d47b4ca3e316,0.1072117446233639,0,0.177710898546279,0.1002392223920638,0.1063741756133257,,0,,0,0,0,,0.1016283578754923,0.0994831802904741,,,0.1030819650349839,,,,,0.0986375144263249,0,,0.105632941197692
6db4f80a082e4bcbb4f1d5c6b56095a7,0.1758646192404227,0,,,,,0,,0,0,0,0.1880754801798526,,,,,,0.2798486418044211,,,0.1790949340465261,,0,0.1771163247287775,
bb78653d5180e6a469519a52e810b705,,0,,,,,0,1.0,0,0,0,,,,,,,,,,,,0,,
f89efe57da5b63bf45b60c72e8a6c015,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
e1ff921e5b83b99d275e70a491878f1c,,0,,,0.2494798343532941,,0,,0,0,0,0.1543434870794159,0.15482350148072,0.1459627414040524,,,,,0.1490860139849115,,,,0,0.146304421697606,
25ccb66feab29db32c77f30f356eca3b,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
32b473a5970a166a04fcaa2d09f7cf96,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
049d89023d8c6727aeb33c114d0f442a,,0,,0.12217968441268,0.1330320176721209,,0,,0,0,0,,,0.1333792591340431,,,0.1208881431597654,,0.2347317429140824,,,0.1224767000105946,0,,0.1333124526967132
7e5ddbc890a4f719e228d494ede5a192,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
97179b5bd1f632fb9459d64da2d86fdb,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
b008f27ab4a956ace191440aebb4852e,,0,,,,,0,,0,0,0,,,,,,,0.2287666417959583,,0.5200519856538474,,,0,0.2511813725501943,
67555eb40b954a066a4c2730a50664c7,,0,,,,,0,,0,0,0,0.2748595166919046,,,,0.4292009642233703,,,,,0.295939519084725,,0,,
c3cfd333063d8ce3693b0b9542a6292e,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
dedbed9436e51b9554171864223a1f50,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
dc7d6c3c1d9b2c4fece4a469bf94aa7a,,0,,,,,0,,0,0,0,,,,,,,,0.5863472465289251,,0.4136527534710749,,0,,
114687b5d714c54da3d2e7fd9f5cfb36,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
b03a43f2d547e2d9b3611e4e5c8d1246,0.1507611885200939,0,,,,,0,,0,0,0,0.1586265598046305,,,,,,0.1464363602458639,0.1515642308002602,,0.2447194694838354,,0,0.1478921911453159,
b0472ce9167c2f138cb06960b501af6b,,0,,,,,0,,0,0,0,,1.0,,,,,,,,,,0,,
24c4677cd410afa7bb2645645546e5d6,,0,0.1556692797077888,,,,0,,0,0,0,0.3428461068894859,,,0.1673546776716536,,0.1706075418145879,,,0.1635223939164836,,,0,,
0a47d2c778bf18d313b4bc31bb82cb5a,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
2d6e2393acefba89593d3e30b798b567,,0,,,,,0,,0,0,0,,,,,,0.2545413409190151,,,,,0.2471501822610881,0,0.4983084768198967,
67a7fad6cadc171fdf8fb943caad26c7,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,1.0,
de5ace4fc5d539d1f6ff5a76757347da,,0,,,,,0,,0,0,0,0.2219031715910611,,,,,,,,,0.2194448583642756,0.3411697803931707,0,0.2174821896514925,
a3cd25a630e14f157d089b37f91f13f7,0.1489116706381767,0,,,,,0,,0,0,0,0.1436693594160036,0.1460431107215857,,,0.156182291954255,,0.2498870681623987,,,0.1553064991075801,,0,,
f2213bc3dfce954cb992ed222a10752a,0.1806634302224893,0,,,,,0,,0,0,0,0.1778309743497227,,,,0.1828332907785753,,,,,0.2823462731110389,,0,,0.1763260315381735
2384df6d14a4bc20e33d70d702dad093,,0,,,,,0,,0,0,0,,,,,,,0.5918429152935533,,,0.4081570847064468,,0,,
ac1e5fdae461b3c65859b2b4d92e547c,,0,,,,,0,,0,0,0,,,,,0.2884350092948545,,,,0.4228286409808577,0.2887363497242878,,0,,
ad3d902e585b85905a4117e2cb5ebc01,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
77cf735289b1659a9386092cd9c4dfcc,0.403857866085013,0,,,,0.596142133914987,0,,0,0,0,,,,,,,,,,,,0,,
cbb8a7b3ce693fefd7d975775c4efb95,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
45f8a277d31cae9048f4d6f05ccc08da,,0,,,,,0,,0,0,0,,,,,0.4158171317216703,,,,,,0.5841828682783298,0,,
70e2df84e7c8e5be03652217d4e4ba8f,,0,,,,0.1848923776654096,0,,0,0,0,0.0991643866523483,,0.1076962584397803,,0.1024329976866802,,,0.1015799917504117,,0.1013567073004387,0.0996776772414531,0,0.1029423192536652,0.1002572840098127
c0720ca56b63643640e3a5edca7f0dc8,,0,0.125450731452958,0.1286457216926468,0.1300490079722186,0.126064848197805,0,,0,0,0,,,0.24213063570203,0.1179693667027102,,,,,,,0.1296896882796312,0,,
769c5c02ca4af443d4ce9bc238a65d7d,0.2950443311103933,0,,,,,0,,0,0,0,,0.2737502979755233,,,,,0.4312053709140833,,,,,0,,
bf8565c7e85a3e73be1fe4c8bb5f9bc3,0.4141365621522783,0,,,,,0,,0,0,0,,,,,,,,,,,0.5858634378477217,0,,
63b4621ecd40118e19845916b0d1797e,,0,,0.1261357919281909,0.126129610205079,0.1282148585568143,0,,0,0,0,,,,,0.2365689418302739,0.1247390486966601,,,,,0.126399546158706,0,,0.1318122026242757
e4519e78ab014a6110cf0b903016cb8a,,0,,,,,0,,0,0,0,,0.282787354067405,,,0.271977846780012,,,,,,0.4452347991525829,0,,
e9be75463f9770ffea029d15b5608707,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
455ed55742b6682ac92daee567597fe6,0.4038861787047432,0,,,,,0,,0,0,0,,,,,,,,,,0.5961138212952568,,0,,
d35ac39adb6263ac311a6a59fae1229b,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
a007b3a4b748f0cb136096af2296b587,,0,,,0.2651255367610428,,0,,0,0,0,,,0.465518439115355,,,,0.2693560241236021,,,,,0,,
184f046d2b374867d4ac72120b9b2ee3,,0,,0.1462287036730281,,0.1411462254831025,0,,0,0,0,,,,,,0.1383384410369529,,0.2809536582769763,,,0.1402210154710263,0,,0.1531119560589137
7497dad282723012d522739e86ca77ce,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
e47ce81b57b05b03bf86970f8f575e9b,,0,,,,,0,,0,0,0,,,,,,1.0,,,,,,0,,
c2f3f9181b92f194e039df96b0a89053,0.2950443311103933,0,,,,,0,,0,0,0,,0.2737502979755233,,,,,0.4312053709140833,,,,,0,,
02c5733a95ddbece89f183ae33ca690e,0.2603608767788544,0,,0.1413840925845063,0.1464190520982645,,0,,0,0,0,,0.1556225045132027,0.1433129769111273,,,,,0.1529004971140445,,,,0,,
0f479125083f41fd5111fd92c0a3293b,,0,,,0.2935098667319932,,0,,0,0,0,,0.1832072515852809,,,,,0.1677622315940186,0.182204474610714,,,,0,0.1733161754779929,
cafb0e408969ffa979afb099e21a3dab,,0,1.0,,,,0,,0,0,0,,,,,,,,,,,,0,,
8b0cb665ad8fc4086b7e01cb283a7cfc,0.1823159105904384,0,,,,,0,,0,0,0,0.1754844569123376,,,,0.1883335633474019,,,0.2740695744366789,,0.1797964947131429,,0,,
e0deb33d7d2a770a2d5de86299b3c784,,0,,,,,0,,0,0,0,,,,,0.29039077386678,,,0.4224659651015557,,0.2871432610316643,,0,,
4fc0d81459fd9305936f5f72098cece6,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
4e75ae86434de255c5d9d10d58e9b37b,0.1337418533626539,0,,,0.1331443280925326,,0,,0,0,0,,0.1278060318463472,,,,,0.1332910536753831,,,0.2153232894057872,,0,0.1284832812662469,0.1282101623510489
a25ee1112795fb988cef62608154a78a,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
a1c3887ce203e95b3d3286cd4c0bdb06,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
d062c96bcb66744f544d415e9b341ef5,0.1337418533626539,0,,,0.1331443280925326,,0,,0,0,0,,0.1278060318463472,,,,,0.1332910536753831,,,0.2153232894057872,,0,0.1284832812662469,0.1282101623510489
d7dba9945a9f6fe0587a855600598639,,0,,1.0,,,0,,0,0,0,,,,,,,,,,,,0,,
850339d5b03e8e034968d4deeb3a5c5a,,0,,,,,0,,0,0,0,,,,,0.4112876928658563,,0.5887123071341438,,,,,0,,
01e78f45fac79f3c85760f0c59a23b88,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,1.0,
23437e6ab3d0668ffefb73d8047c08db,,0,,,0.5850691689123112,,0,,0,0,0,,,,,0.4149308310876888,,,,,,,0,,
834e3d95d7748804c0fb258690f27161,,0,,,0.3047999695889441,,0,,0,0,0,0.1823089151190005,,,,,,0.1676733959607566,,0.1663959595804922,,,0,0.1788217597508065,
652cfecedb1e319fe8701959047864ba,0.2295317619450555,0,,,,,0,,0,0,0,,,,,0.2194188865386168,,,0.3304454965240355,,0.2206038549922921,,0,,
6a2371c9bc149f48f0338b396b7a4ca0,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
9807548e9a6e19ef274ba0b7ab917d45,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
ab786384f13f1934055b0b255cda27cc,,0,,0.1616695013413111,,,0,,0,0,0,,,,0.1618919071145834,,0.172518301483709,,,0.1708842332293932,,0.3330360568310032,0,,
6d69359bffdc0d331bbdbe1857c417b0,,0,,,,,0,,0,0,0,,,,0.1375325897785815,,0.138980644272398,,,0.1336716611034916,,0.1438958097269546,0,0.2972132793890537,0.1487060157295204
0d8a7c2a221cfa464ac8d8407ad44348,,0,,,,,0,,0,0,0,0.5846366938884799,,,,0.4153633061115201,,,,,,,0,,
8006cdb793b94ac0a3d0f8af51ea3696,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
bbc2f47f83e75ec74c100584c1192656,0.278575856464492,0,,,,,0,,0,0,0,0.4397701995565591,,,,,,,0.2816539439789489,,,,0,,
3d3397deb8c7b77a466b9f9f21d34097,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
f8eafa837953ad005a274e6108829bc5,,0,0.1368137777631202,0.148330711922253,0.1444488672132197,0.1445688641578836,0,,0,0,0,,,,0.1459858174776709,,,,,,,0.2798519614658523,0,,
10b72f5a4e39ca0809dfd83f33dbb35e,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
a1ef08354e31d88019d8e00615713f37,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
feeb660cb4978591206922cdc54fa993,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
a5ebecd0d8b38f53f5e5d59749b21f27,0.1827410402753423,0,,,,,0,,0,0,0,0.1749833091163622,,,,0.18328047526746,,,,,0.1787578965262818,0.2802372788145535,0,,
692fc528335b646abd57ee00248b481d,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
7954f0c644bcb2ebf1634a5a93f6a726,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
1f2193c14c7730c3af8ce93735666510,,0,,,,0.1848923776654096,0,,0,0,0,0.0991643866523483,,0.1076962584397803,,0.1024329976866802,,,0.1015799917504117,,0.1013567073004387,0.0996776772414531,0,0.1029423192536652,0.1002572840098127
a08feba5771d22bb1641ed13c635451c,,0,,,,,0,,0,0,0,0.1502251021093436,0.1499434305718489,,,0.1578169915563664,,,0.1467798931281267,,0.1574606168181968,0.2377739658161174,0,,
a6bcf764422cb6f899be31a5a793d6d7,,0,,,,,0,,0,0,0,,,,,0.4402178841666326,,0.5597821158333673,,,,,0,,
30408db2e8eda3fb18550d2c5f8f5303,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
28163191488e0385048439c5983912a5,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
457b57a6426ea4e9f23f33bad9cf4e0b,,0,,,,,0,,0,0,0,,0.2940384982027218,,,,,,,,0.2733604735674809,0.4326010282297973,0,,
c7340911f1621ee6f0f1f5675454b0b0,,0,,,,,0,,0,0,0,0.2178066443234408,,,,0.2212817205626889,,0.3451822518623765,,,0.2157293832514938,,0,,
a5c9b7ad04db5bb0ded289bdbbe87ae3,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
d681deb3ba0455fd1e79cec84d209d49,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
da3357307a1039a360e7308a6983cd97,0.286110986113023,0,,,,0.4274366770520137,0,,0,0,0,,,,,0.2864523368349632,,,,,,,0,,
101b3b0f2664cc46908f686d5b7095ce,,0,,,0.5758397164522313,,0,,0,0,0,,,,,0.4241602835477687,,,,,,,0,,
e1c917d941a0390e0b956d3009cbafbf,,0,,,,,0,,0,0,0,,1.0,,,,,,,,,,0,,
aa1818aad1a67a7ec9ea379c7381a890,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
